business_id,score,date
48258,100,1/27/15
31310,100,5/12/15
32285,99,12/30/14
32286,98,6/30/14
32286,91,8/5/14
32286,95,8/5/14
72949,99,8/21/14
72949,96,2/19/15
72949,99,3/4/15
32289,98,6/13/14
32289,98,3/31/15
32292,97,10/14/14
32292,86,5/15/15
35978,100,9/18/14
35978,100,2/27/15
31365,100,6/24/14
31365,93,12/16/14
31365,97,12/16/14
32295,100,12/3/14
83259,100,8/1/14
83259,100,1/28/15
83259,100,2/26/15
63115,99,8/26/14
63115,100,3/20/15
32299,99,9/24/14
32299,100,9/24/14
32299,100,10/20/14
32299,100,2/5/15
96995,100,3/9/15
75014,96,7/14/14
75014,98,1/8/15
76014,100,8/26/14
76014,100,2/26/15
79540,98,9/4/14
79540,100,2/20/15
93177,100,9/15/14
93177,100,2/19/15
68790,100,6/24/14
68790,98,11/26/14
68280,100,10/3/14
68280,100,4/1/15
72266,100,9/22/14
72266,98,3/30/15
80355,98,9/23/14
80355,99,4/17/15
76237,100,10/3/14
76237,100,4/1/15
76236,98,9/8/14
76236,100,3/12/15
74491,97,10/7/14
74491,97,10/17/14
74491,100,10/23/14
74491,100,4/3/15
75419,98,10/16/14
75419,98,3/25/15
67828,93,10/13/14
67828,98,11/14/14
67828,100,4/16/15
71970,100,8/26/14
71970,100,2/9/15
71831,100,8/22/14
71831,97,2/4/15
71831,100,2/19/15
96721,100,3/24/15
48277,93,11/21/14
48277,98,11/21/14
48277,97,5/19/15
31504,98,9/4/14
31504,98,2/24/15
61137,96,7/24/14
61137,93,11/26/14
61137,97,11/26/14
31506,99,9/24/14
31506,87,3/23/15
31506,92,3/23/15
32302,98,11/11/14
32302,98,5/22/15
32303,98,9/22/14
32303,99,2/27/15
32454,98,9/23/14
32454,98,4/17/15
32171,99,8/21/14
32171,100,2/2/15
41435,100,7/8/14
41435,100,1/5/15
43186,100,11/20/14
43186,100,5/19/15
44250,96,9/17/14
44250,100,9/17/14
44250,100,3/4/15
44641,93,11/19/14
44641,96,11/19/14
44641,100,5/12/15
46445,98,8/4/14
46445,96,1/20/15
47024,100,7/17/14
47024,100,1/7/15
49701,100,11/5/14
51322,100,11/6/14
51322,100,4/13/15
54983,98,9/24/14
54983,97,3/10/15
59610,100,7/11/14
59610,98,1/2/15
61613,100,9/25/14
61613,97,10/29/14
61613,100,4/14/15
63195,99,8/12/14
63195,99,2/11/15
66824,98,8/19/14
66824,100,2/5/15
67478,100,7/16/14
67478,100,1/8/15
70927,100,6/27/14
70927,100,12/15/14
71402,100,11/17/14
71402,100,5/18/15
36123,100,7/1/14
36123,100,12/3/14
96285,100,8/25/14
96285,97,10/16/14
96285,97,3/24/15
95827,100,7/28/14
95827,96,8/25/14
95827,100,9/8/14
95827,100,2/25/15
72521,99,7/17/14
72521,100,1/30/15
56508,100,9/4/14
56508,97,2/19/15
73337,100,11/19/14
73337,98,5/15/15
73977,97,10/1/14
73977,100,10/1/14
73977,100,5/8/15
80974,95,10/22/14
80974,99,11/4/14
80974,91,4/17/15
80974,95,4/17/15
46591,100,11/10/14
46591,82,4/20/15
46591,100,5/1/15
80475,100,9/23/14
80475,100,4/16/15
64941,100,6/25/14
64941,94,12/18/14
64941,98,12/18/14
63461,100,11/20/14
63461,99,5/22/15
75989,100,10/17/14
70243,100,10/13/14
70243,100,3/26/15
67396,100,7/28/14
67396,100,1/7/15
89822,95,7/8/14
89822,100,7/8/14
77358,94,6/25/14
77358,89,6/25/14
77358,96,12/4/14
60105,96,6/25/14
60105,98,12/23/14
86953,100,6/30/14
86953,96,12/19/14
87111,100,6/26/14
87111,100,12/19/14
50640,92,11/5/14
50640,97,11/5/14
75076,100,8/7/14
75076,99,1/20/15
62161,93,10/2/14
62161,94,5/13/15
76889,84,9/9/14
76889,100,9/19/14
76889,98,3/12/15
79116,90,11/26/14
79116,95,11/26/14
79116,95,5/26/15
75421,98,9/3/14
75421,96,3/10/15
79542,100,3/12/15
79542,100,4/15/15
55505,89,6/30/14
55505,94,6/30/14
55505,96,12/23/14
63855,95,7/1/14
94452,100,8/4/14
94452,100,1/14/15
43589,98,8/20/14
43589,99,2/5/15
94461,99,9/30/14
94461,99,3/19/15
60543,98,9/15/14
60543,98,2/25/15
76646,97,10/13/14
76646,98,4/2/15
87126,99,9/23/14
87126,96,4/21/15
32405,94,6/30/14
32405,94,4/3/15
30819,97,7/24/14
30819,100,7/24/14
30819,100,1/8/15
31099,97,6/10/14
31099,100,12/17/14
32414,95,6/13/14
32414,100,7/2/14
32414,100,12/4/14
35907,100,11/13/14
35907,97,4/15/15
62344,98,9/2/14
62344,90,2/19/15
62344,94,2/19/15
75825,97,10/15/14
75825,99,5/10/15
52291,99,10/29/14
52291,97,4/10/15
45421,99,8/6/14
45421,100,1/22/15
32409,97,8/6/14
32409,97,2/2/15
72676,97,10/30/14
72676,96,5/1/15
32309,100,10/27/14
72281,100,10/7/14
72281,100,4/24/15
39211,100,9/8/14
39211,100,2/19/15
62993,89,7/17/14
62993,100,7/29/14
62993,95,1/9/15
30813,100,8/21/14
30813,100,2/6/15
58838,100,9/10/14
58838,100,2/6/15
31152,100,12/9/14
33567,89,10/29/14
33567,96,11/10/14
33567,97,11/24/14
33567,91,4/29/15
32420,96,9/18/14
32420,96,9/30/14
32420,100,10/14/14
32420,100,2/25/15
32421,95,9/23/14
32421,96,3/16/15
32422,100,9/19/14
32422,100,2/4/15
67278,93,9/19/14
67278,97,9/19/14
32423,100,10/7/14
32423,100,3/20/15
65638,98,3/27/15
69657,99,9/25/14
69657,98,3/4/15
67791,100,11/20/14
67791,100,5/18/15
94458,100,6/26/14
94458,99,2/5/15
91072,97,6/26/14
91072,99,12/17/14
39910,83,6/11/14
39910,95,6/11/14
39910,95,12/9/14
52854,98,9/4/14
52854,100,2/12/15
70185,100,7/31/14
70185,100,1/26/15
80162,100,9/12/14
80162,100,3/13/15
30777,99,6/30/14
30777,98,12/17/14
61458,100,9/4/14
61458,100,2/19/15
67259,99,9/22/14
67259,100,3/30/15
30971,95,8/14/14
30971,97,2/2/15
71529,100,8/26/14
71529,100,4/21/15
44911,100,12/23/14
71528,97,8/26/14
71528,99,4/21/15
54375,98,10/13/14
54375,90,3/26/15
54375,100,4/7/15
76796,94,12/1/14
76796,96,12/16/14
76796,100,12/19/14
31644,99,6/30/14
31644,100,12/12/14
30765,99,11/5/14
30765,100,5/20/15
31999,89,8/11/14
31999,93,8/11/14
31999,97,2/24/15
71767,99,7/29/14
71767,99,1/12/15
32433,98,7/10/14
32433,94,1/6/15
32429,100,7/24/14
32429,98,1/12/15
32431,100,6/26/14
32431,100,12/11/14
32430,98,7/16/14
32430,97,1/13/15
32432,100,9/15/14
32432,97,2/3/15
32432,100,2/13/15
42070,99,7/28/14
42070,91,1/20/15
42070,95,1/20/15
35799,94,6/10/14
35799,98,6/10/14
35799,97,12/17/14
47380,100,9/2/14
47380,100,2/26/15
90140,100,12/19/14
32434,83,12/1/14
32434,97,12/15/14
32434,94,5/20/15
62481,90,8/21/14
62481,94,8/21/14
62481,99,2/20/15
63956,98,10/16/14
63956,99,4/9/15
84852,100,6/23/14
84852,100,12/10/14
32307,93,10/29/14
32307,97,10/29/14
32307,84,4/24/15
32307,96,5/13/15
88229,95,11/24/14
88229,100,12/3/14
81245,91,11/17/14
81245,96,11/17/14
65746,100,11/26/14
96933,100,2/26/15
96933,99,3/31/15
63667,97,9/8/14
63667,92,3/30/15
32438,97,6/18/14
32438,100,12/1/14
32438,100,5/11/15
53846,99,11/24/14
56136,100,11/18/14
56136,100,5/13/15
42655,100,7/22/14
42655,100,1/12/15
88036,97,6/23/14
88036,99,12/9/14
88036,98,5/27/15
97016,100,4/10/15
97016,100,5/12/15
32234,96,10/24/14
32234,99,5/1/15
97014,100,3/31/15
97014,100,5/13/15
32439,100,9/24/14
32439,98,3/26/15
70261,100,8/18/14
70261,100,2/9/15
31782,99,8/4/14
31782,98,1/12/15
87591,99,11/25/14
57642,98,6/26/14
57642,98,12/18/14
32442,100,7/8/14
32442,100,1/9/15
96722,91,1/21/15
31159,98,7/30/14
31159,100,1/20/15
32445,99,9/22/14
32445,98,3/30/15
60838,99,10/3/14
60838,98,4/1/15
48765,98,12/11/14
58721,98,9/16/14
58721,100,1/16/15
32466,99,7/11/14
32466,99,2/5/15
94939,100,10/30/14
66678,98,9/23/14
66678,99,3/31/15
97098,100,3/30/15
97098,100,5/8/15
75390,95,10/29/14
75390,97,4/23/15
47447,99,7/31/14
47447,100,1/20/15
47447,100,2/9/15
30802,96,7/6/14
30802,95,1/5/15
62857,100,9/5/14
62857,97,12/1/14
62343,99,9/10/14
62343,99,3/12/15
67902,91,6/13/14
67902,96,6/26/14
67902,97,12/18/14
53969,87,10/29/14
53969,91,10/29/14
32472,92,9/22/14
32472,96,9/22/14
32472,100,11/21/14
32472,98,3/2/15
62540,86,9/16/14
62540,93,9/29/14
62540,93,10/7/14
62540,92,10/13/14
62540,99,10/17/14
62540,96,3/10/15
32473,91,7/10/14
32473,95,7/16/14
32473,93,1/7/15
32474,95,7/7/14
32474,98,7/18/14
32474,94,1/12/15
32475,93,6/11/14
32475,97,6/11/14
32475,93,12/1/14
32475,98,12/1/14
32475,94,5/18/15
89394,99,12/2/14
50229,94,4/16/15
63504,98,6/17/14
63504,98,11/26/14
76797,99,8/14/14
76797,100,2/5/15
43116,97,6/19/14
43116,97,12/16/14
61611,100,10/3/14
61611,100,5/8/15
77357,95,6/25/14
77357,94,12/4/14
31766,100,9/9/14
31766,100,3/10/15
90584,98,9/17/14
90584,97,9/17/14
90584,97,3/3/15
89039,100,9/18/14
89039,100,2/3/15
32476,97,10/22/14
32476,98,4/30/15
32477,100,8/22/14
32477,100,2/2/15
32478,94,6/12/14
32478,98,6/12/14
32478,99,11/21/14
32478,99,5/15/15
32480,100,8/18/14
32480,100,2/9/15
60743,100,9/15/14
60743,99,3/4/15
74858,98,8/14/14
74858,97,1/29/15
75296,100,10/2/14
75296,100,4/1/15
39909,99,10/16/14
39909,100,3/18/15
69097,98,10/31/14
69097,99,4/16/15
90262,99,6/26/14
90262,100,12/17/14
32487,96,11/13/14
32487,98,5/1/15
32491,93,11/19/14
32491,97,11/19/14
32491,95,11/20/14
32491,99,11/20/14
32491,91,5/1/15
32491,95,5/1/15
69005,99,6/20/14
69005,96,12/11/14
69005,100,12/22/14
94673,94,8/11/14
94673,98,8/11/14
94673,99,3/13/15
96674,100,12/22/14
30703,100,9/22/14
30703,100,9/23/14
30703,100,3/30/15
81807,100,8/27/14
81807,100,2/3/15
60322,98,8/26/14
60322,98,2/5/15
30817,86,8/4/14
30817,100,8/18/14
30817,79,3/9/15
30817,88,3/9/15
95009,100,9/30/14
95009,99,3/24/15
92655,95,10/7/14
92655,100,4/1/15
33596,98,8/18/14
33596,97,3/12/15
96653,96,12/12/14
96653,91,2/6/15
32500,100,8/25/14
32500,100,1/21/15
45248,99,9/10/14
45248,65,3/10/15
45248,82,3/10/15
45248,100,3/20/15
32502,99,9/30/14
32502,90,4/6/15
32502,95,4/6/15
81929,99,8/22/14
81929,100,2/24/15
73827,99,8/18/14
73827,96,2/12/15
86771,96,7/16/14
86771,100,7/16/14
86771,92,1/23/15
86771,100,2/5/15
87029,98,12/5/14
88305,94,11/21/14
88305,98,11/21/14
88305,92,5/21/15
88305,96,5/21/15
53014,100,6/13/14
53014,100,12/2/14
53014,100,5/13/15
42485,99,8/5/14
42485,100,1/29/15
71675,100,9/9/14
71675,100,3/4/15
32512,99,8/25/14
32512,100,3/2/15
38743,98,11/5/14
86315,92,6/17/14
86315,99,6/24/14
86315,98,12/3/14
31137,94,11/20/14
31137,97,12/1/14
31137,98,3/25/15
63955,91,10/7/14
63955,94,10/17/14
78798,97,8/15/14
78798,97,3/12/15
82740,98,11/21/14
82740,98,5/11/15
83458,96,10/30/14
83458,99,10/30/14
83458,86,5/5/15
62568,98,12/10/14
