business_id,name,address,city,state
47516,RAMSEY'S TC,,Lexington,KY
93651,RED BANG BANG,,Lexington,KY
77202,RED BANG BANG SUSHI,,Lexington,KY
31634,RED CORNER STAND,,Lexington,KY
82658,RED CUSTARD A,,Lexington,KY
82659,RED CUSTARD B,,Lexington,KY
32211,RED LOBSTER #0188,,Lexington,KY
61197,RED LOBSTER #6379,,Lexington,KY
94065,RED MANGO,,Lexington,KY
32213,RED MILE - WAGERS,,Lexington,KY
32311,"RED STATE BARBECUE, RED PHOENIX LLC, DBA",,Lexington,KY
64846,REDI-MART/MARATHON,,Lexington,KY
63381,REGAL CINEMAS # 16,,Lexington,KY
44178,RESIDENCE INN,,Lexington,KY
75216,RICHIE'S RESTAURANT,,Lexington,KY
32219,RICHMOND PLACE,,Lexington,KY
30982,RICHMOND PLACE REHAB & HEALTH,,Lexington,KY
30891,RIDGE BEHAVIORAL HEALTH,,Lexington,KY
30868,RINCON MEXICANO,,Lexington,KY
84947,RINCON MEXICANO RESTAURANT,,Lexington,KY
35972,RJ'S CYCLES & DELI,,Lexington,KY
68195,ROLY POLY,,Lexington,KY
56865,RONALD MCDONALD HOUSE,,Lexington,KY
94860,ROOD & RIDDLE EQUINE HOSPITAL,,Lexington,KY
58509,ROSA PARKS ELEMENTARY,,Lexington,KY
31695,ROSE & JIM'S,,Lexington,KY
30818,"ROSE BUD, THE",,Lexington,KY
32224,ROSE MANOR,,Lexington,KY
43235,RUBY JEAN'S,,Lexington,KY
32230,RUSSELL CAVE ELEMENTARY,,Lexington,KY
31724,S & S OUTPOST,,Lexington,KY
83561,"S.E.C., THE",,Lexington,KY
31023,SABIO RESTAURANT,,Lexington,KY
33076,SABOR LATINO PUPUSAS,,Lexington,KY
65100,SAHARA MEDITERRANEAN CUISINE,,Lexington,KY
69006,SAL'S ITALIAN CHOPHOUSE,,Lexington,KY
95504,SALSARITA'S LEXINGTON,,Lexington,KY
32239,SALVATION ARMY SHELTER,,Lexington,KY
32977,SAMMY'S GROCERY AND DELI,,Lexington,KY
45117,SAM'S CLUB #8188,,Lexington,KY
76398,SAM'S HOT DOGS,,Lexington,KY
81811,SANDERSVILLE ELEMENTARY SCHOOL,,Lexington,KY
31114,SARAH'S CORNER CAFE,,Lexington,KY
33579,SARAH'S CORNER CAFE,,Lexington,KY
43189,SARKU JAPANESE,,Lexington,KY
63963,SAUL GOOD RESTAURANT & PUB,,Lexington,KY
93630,SAUL GOOD RESTAURANT / PUB #3,,Lexington,KY
80011,SAUL GOOD RESTAURANT AND PUB,,Lexington,KY
67154,SAUTE CAFE # 1,,Lexington,KY
33451,SAVE A LOT - SOUTHLAND,,Lexington,KY
89799,SAV'S CHILL,,Lexington,KY
78680,SAV'S GRILL,,Lexington,KY
30890,SAWYER'S BAR & GRILL,,Lexington,KY
32246,SAYRE CHRISTIAN VILLAGE,,Lexington,KY
32242,SAYRE HEALTHCARE CENTER,,Lexington,KY
32244,SAYRE SCHOOL CAFETERIA,,Lexington,KY
43118,SBARRO'S ITALIAN EATERY,,Lexington,KY
65273,SCAPA AT LAFAYETTE,,Lexington,KY
60886,SCHLOTZSKY'S DELI,,Lexington,KY
32293,SCHNEIDER ELECTRIC CANTEEN,,Lexington,KY
82186,SCHOOL RESTAURANT,,Lexington,KY
62923,SEASON'S CATERING & SPECIAL OCCASIONS,,Lexington,KY
86709,SECOND FLOOR CLUB SERVICE BAR,,Lexington,KY
69423,SECOND PRESBYTERIAN CHURCH,,Lexington,KY
49634,SEKI JAPANESE RESTAURANT,,Lexington,KY
77811,"SELMA'S CATERING, LLC",,Lexington,KY
90674,SHAKESPEARE AND CO DOWNTOWN LEX LLC,,Lexington,KY
57760,SHAKESPEARE AND CO.,,Lexington,KY
49872,SHAMROCK BAR & GRILL,,Lexington,KY
72294,SHANGHAI BISTRO,,Lexington,KY
81478,SHANGHAI BISTRO,,Lexington,KY
31046,SHAW'S CHILD CARE,,Lexington,KY
87579,"SHE BAKES CAKES, LLC",,Lexington,KY
72018,SHELL,,Lexington,KY
60153,SHELL - EXIT 104,,Lexington,KY
35891,SHELL - HARRODSBURG ROAD,,Lexington,KY
62328,SHELL - MARKET PLACE,,Lexington,KY
50438,SHELL - MIST LAKE,,Lexington,KY
50631,SHELL - NEWTOWN PIKE,,Lexington,KY
31497,SHELL - NORTH BROADWAY,,Lexington,KY
32994,SHELL - RUSSELL CAVE SHELL,,Lexington,KY
62111,SHELL - SOUTH LIMESTONE,,Lexington,KY
48825,SHELL - TATES CREEK SOUTH,,Lexington,KY
34103,SHELL - VERSAILLES ROAD,,Lexington,KY
64622,SHELL - VIRGINIA AVENUE,,Lexington,KY
62827,SHELL FOOD MART,,Lexington,KY
42078,SHELL FOOD MART- PALOMAR CTR,,Lexington,KY
72691,SHELL FOODMART,,Lexington,KY
31054,SHELL-ESTEPP'S FOOD MART DELI,,Lexington,KY
31473,SHELL-PARIS PIKE SHELL,,Lexington,KY
46898,SHELL-SOUTHLAND FOOD MART,,Lexington,KY
43814,SHEPHERD'S HOUSE,,Lexington,KY
32436,SHERATON FOUR POINTS CAFE,,Lexington,KY
32259,SHORT STREET CAFE,,Lexington,KY
88003,SHORTY'S MARKET,,Lexington,KY
32187,SHOW-ME'S SOUTHLAND,,Lexington,KY
32257,SHRINERS HOSPITAL,,Lexington,KY
66576,SIDEBAR GRILL,,Lexington,KY
32258,SIGEE'S,,Lexington,KY
75371,SIGNATURE GRILLE,,Lexington,KY
69506,SILVER CUE BILLIARDS BAR/GRILL,,Lexington,KY
77779,SINDBAD KABOB HOUSE,,Lexington,KY
32260,SIR PIZZA,,Lexington,KY
36515,SIR PIZZA,,Lexington,KY
49085,SIR PIZZA,,Lexington,KY
64207,SIR PIZZA,,Lexington,KY
32264,SIR PIZZA COMMISSARY,,Lexington,KY
94733,SKY BLUE DINER,,Lexington,KY
84730,SKYBAR - LEXINGTON,,Lexington,KY
92547,SLEEP INN,,Lexington,KY
93540,SMART BEEZ LEARNING CENTER,,Lexington,KY
86670,SMASHBURGER,,Lexington,KY
78769,SMASHBURGERS,,Lexington,KY
77034,SMASHING TOMATO RESTAURANT,,Lexington,KY
80997,SMASHING TOMATO RESTAURANT,,Lexington,KY
93456,SMITHTOWN SEAFOOD,,Lexington,KY
92596,"SNACK SHAK, THE",,Lexington,KY
72129,SOLID ROC CAFE,,Lexington,KY
54476,SONIC 3209,,Lexington,KY
64780,SONIC 4301,,Lexington,KY
78867,SONIC 5852,,Lexington,KY
83459,SOUNDBAR,,Lexington,KY
85470,"SOUP KITCHEN, THE",,Lexington,KY
50802,SOUTH LEXINGTON YOUTH BASEBALL (4-12),,Lexington,KY
41126,"SOUTH SIDE PUB, LLC",,Lexington,KY
35716,SOUTH VAN EVENTS,,Lexington,KY
50715,SOUTHEASTERN  BABE RUTH(13-15),,Lexington,KY
55380,SOUTHEASTERN CAL RIPKIN (-12) @VETERAN PARK,,Lexington,KY
70144,SOUTHERN ACRES CHRISTIAN,,Lexington,KY
32277,SOUTHERN ELEMENTARY SCHOOL,,Lexington,KY
45061,SOUTHERN HILLS UNITED METH.,,Lexington,KY
32278,SOUTHERN MIDDLE SCHOOL,,Lexington,KY
53502,SOUTHLAND PARK AQUATIC FAC.,,Lexington,KY
75634,SPALDINGS BAKERY,,Lexington,KY
32217,SPEARMINT RHINO,,Lexington,KY
34104,SPEEDWAY,,Lexington,KY
51188,SPEEDWAY #9332,,Lexington,KY
51715,SPEEDWAY #9334,,Lexington,KY
32284,SPEEDWAY #9394,,Lexington,KY
56946,SPEEDWAY #9395,,Lexington,KY
74523,SPEEDWAY #9397,,Lexington,KY
56948,SPEEDWAY #9398,,Lexington,KY
59244,SPEEDWAY #9402,,Lexington,KY
32323,SPEEDWAY #9512,,Lexington,KY
32317,SPEEDWAY #9591,,Lexington,KY
32322,SPEEDWAY #9593,,Lexington,KY
34110,SPEEDWAY #9596,,Lexington,KY
32321,SPEEDWAY #9621,,Lexington,KY
46766,SPEEDWAY #9651,,Lexington,KY
32314,SPEEDWAY #9658,,Lexington,KY
32315,SPEEDWAY #9667,,Lexington,KY
32316,SPEEDWAY #9675,,Lexington,KY
32324,SPEEDWAY #9677,,Lexington,KY
40915,SPEEDWAY #9699,,Lexington,KY
32318,SPEEDWAY #9704,,Lexington,KY
48258,SPEEDWAY #9728,,Lexington,KY
32285,SPINDLETOP RESTAURANT,,Lexington,KY
32286,SPINDLETOP SNACK BAR,,Lexington,KY
72949,SPRING HILL SUITES,,Lexington,KY
32289,SPRING VALLEY GOLF CLUB,,Lexington,KY
32292,SPUDS TAVERN,,Lexington,KY
35978,SQUIRES ELEMENTARY SCHOOL,,Lexington,KY
31365,ST. JOSEPH EAST-DIETARY DEPT.,,Lexington,KY
32295,ST. JOSEPH HOSPITAL,,Lexington,KY
83259,ST. LUKE UNITED METHODIST CHURCH,,Lexington,KY
63115,ST. PETER & PAUL SCHOOL,,Lexington,KY
32299,ST. PETER AND PAUL SCHOOL,,Lexington,KY
75014,STARBUCKS,,Lexington,KY
76014,STARBUCKS,,Lexington,KY
76237,STARBUCKS,,Lexington,KY
79540,STARBUCKS,,Lexington,KY
80355,STARBUCKS,,Lexington,KY
93177,STARBUCKS,,Lexington,KY
68790,STARBUCKS #2687,,Lexington,KY
68280,STARBUCKS @ COMMONS MARKET,,Lexington,KY
82565,STARBUCKS @ KROGERS,,Lexington,KY
72266,STARBUCKS @ KY CLINIC,,Lexington,KY
76236,STARBUCKS COFFE COMPANY,,Lexington,KY
74491,STARBUCKS COFFEE,,Lexington,KY
75419,STARBUCKS COFFEE,,Lexington,KY
67828,STARBUCKS COFFEE # 2608,,Lexington,KY
71970,STARBUCKS COFFEE #7931,,Lexington,KY
71831,STARBUCKS COFFEE #8734,,Lexington,KY
48277,STEAK EXPRESS,,Lexington,KY
31504,STEAK FEST,,Lexington,KY
61137,STEAK 'N SHAKE,,Lexington,KY
31506,STEAM ACADEMY,,Lexington,KY
32302,STELLA'S KY DELI,,Lexington,KY
32303,STONEWALL ELEMENTARY SCHOOL,,Lexington,KY
32454,STUDENT CENTER,,Lexington,KY
32171,SUBWAY,,Lexington,KY
41435,SUBWAY,,Lexington,KY
43186,SUBWAY,,Lexington,KY
44250,SUBWAY,,Lexington,KY
44641,SUBWAY,,Lexington,KY
46445,SUBWAY,,Lexington,KY
47024,SUBWAY,,Lexington,KY
49701,SUBWAY,,Lexington,KY
51322,SUBWAY,,Lexington,KY
54983,SUBWAY,,Lexington,KY
59610,SUBWAY,,Lexington,KY
61613,SUBWAY,,Lexington,KY
63195,SUBWAY,,Lexington,KY
63461,SUBWAY,,Lexington,KY
66824,SUBWAY,,Lexington,KY
67478,SUBWAY,,Lexington,KY
70927,SUBWAY,,Lexington,KY
71402,SUBWAY,,Lexington,KY
80475,SUBWAY,,Lexington,KY
36123,SUBWAY  #2819,,Lexington,KY
95827,SUBWAY - SOUTH PAVILION,,Lexington,KY
72521,SUBWAY #17552 @ WAL-MART,,Lexington,KY
56508,SUBWAY #18997,,Lexington,KY
73337,SUBWAY #34835,,Lexington,KY
73977,SUBWAY #36137 @WAL-MART,,Lexington,KY
80974,SUBWAY #4767,,Lexington,KY
46591,SUBWAY #7507,,Lexington,KY
91743,SUBWAY @ RGAN,,Lexington,KY
64941,SUBWAY @ WAL-MART,,Lexington,KY
75989,SUBWAY DELI,,Lexington,KY
70243,SUBWAY SOUTHLAND,,Lexington,KY
67396,SUBWAY STORE #27479,,Lexington,KY
89822,"SUBWAY, SKY 21 LLC DBA",,Lexington,KY
77358,SUBWAY/AUNTIE ANN'S,,Lexington,KY
60105,SUGANO'S,,Lexington,KY
86953,SULLIVAN UNIVERSITY-LEX CAMPUS,,Lexington,KY
87111,"SUNDOWNS, LLC",,Lexington,KY
50640,SUNSET STRIPS,,Lexington,KY
75076,SUPER 8 MOTEL,,Lexington,KY
62161,SUPER MERCADA AQUASCALIENTES 5,,Lexington,KY
76889,SUPER MERCADA AQUASCALIENTES-4,,Lexington,KY
79116,SUPER MERCADO AGUASCALIENTES #2,,Lexington,KY
75421,SUPER MERCADO AGUASCALIENTES #5,,Lexington,KY
32309,SURVIVORS,,Lexington,KY
55505,SUTTON'S RESTAURANT,,Lexington,KY
63855,SWEET DADDYS BAR GRILL,,Lexington,KY
94452,SWEET LILY'S,,Lexington,KY
53966,SWEET MAGNOLIA/DOTTIE'S PIES,,Lexington,KY
43589,SWEET MANGO,,Lexington,KY
60543,T.G.I. FRIDAYS,,Lexington,KY
76646,T.G.I. FRIDAYS,,Lexington,KY
87126,TABLE 310,,Lexington,KY
32405,TACHIBANA  RESTAURANT,,Lexington,KY
30819,TACO BELL,,Lexington,KY
31099,TACO BELL,,Lexington,KY
32414,TACO BELL,,Lexington,KY
35907,TACO BELL,,Lexington,KY
62344,TACO BELL,,Lexington,KY
75825,TACO BELL,,Lexington,KY
52291,TACO BELL #16531,,Lexington,KY
45421,TACO BELL #4653,,Lexington,KY
32409,TACO TICO,,Lexington,KY
72676,TAJ INDIA INDIAN RESTAURANT,,Lexington,KY
47226,TALK OF THE TOWN CAFE,,Lexington,KY
72281,TALON WINERY PAVILLION,,Lexington,KY
39211,"TANBARK, THE",,Lexington,KY
62993,TANDOOR FLAMES,,Lexington,KY
30813,TAQUERIA SAN MIGUEL,,Lexington,KY
58838,TARGET STORE 1094,,Lexington,KY
31152,TARGET STORES T-366,,Lexington,KY
93365,TASTE OF INDIA,,Lexington,KY
33567,TASTE OF THAI,,Lexington,KY
32420,TATES CREEK ELEMENTARY SCHOOL,,Lexington,KY
32421,TATES CREEK GOLF CLUB,,Lexington,KY
32422,TATES CREEK HIGH SCHOOL,,Lexington,KY
67278,TATES CREEK HIGH SCHOOL (FTBALL),,Lexington,KY
32423,TATES CREEK MIDDLE SCHOOL,,Lexington,KY
65638,TATES CREEK SOFTBALL BOOSTERS,,Lexington,KY
30784,T-BAR,,Lexington,KY
69657,TED'S MONTANA GRILL,,Lexington,KY
67791,TEMPLE ADATH ISRAEL,,Lexington,KY
94458,TEQUILEX,,Lexington,KY
91072,TEXAS ROADHOUSE,,Lexington,KY
39910,TEXAS ROADHOUSE RESTAURANT,,Lexington,KY
52854,THAI ORCHID CAFE,,Lexington,KY
70185,THE AMERICAN LEGION POST # 8,,Lexington,KY
30777,THE BAR INC,,Lexington,KY
61458,THE BRECKINRIDGE,,Lexington,KY
67259,THE CAFE,,Lexington,KY
32192,THE COURTYARD DELI,,Lexington,KY
30971,"THE CURB, LLC",,Lexington,KY
71529,THE DUGOUT,,Lexington,KY
82945,THE KEENE PLACE AT KEENELAND,,Lexington,KY
44911,THE OTHER BAR,,Lexington,KY
71528,THE PIZZA STAND,,Lexington,KY
54375,THE PRETZEL TWISTER,,Lexington,KY
76796,THE PUB,,Lexington,KY
31644,THE TULIP BISTRO & BAR,,Lexington,KY
30765,"THE VILLA AT CHEVY CHASE, LLC",,Lexington,KY
31999,THE YARD CAFE,,Lexington,KY
86710,THIRD FLOOR CLUB SERVICE BAR,,Lexington,KY
71767,THIRD STREET STUFF COFFEE,,Lexington,KY
43927,THOMPSON CATERING @TRANE CAFETERIA,,Lexington,KY
32433,THORNTON FOOD STOP #38,,Lexington,KY
32429,THORNTON FOOD STOP #48,,Lexington,KY
32431,THORNTON FOOD STOP #51,,Lexington,KY
32430,THORNTON FOOD STOP #52,,Lexington,KY
32432,THORNTON FOOD STOP #53,,Lexington,KY
42070,THORNTON'S #90,,Lexington,KY
35799,THORNTON'S FOOD MART #62,,Lexington,KY
47380,THORNTON'S FOOD MART #89,,Lexington,KY
90140,THOROUGHBRED CLUB OF AMERICA,,Lexington,KY
32434,THOROUGHBRED RESTAURANT,,Lexington,KY
62481,THUNDERBIRD CAFE,,Lexington,KY
65928,TIKI ZONE @ YMCA O/S POOL,,Lexington,KY
63956,"TIN ROOF, THE",,Lexington,KY
84852,TINKER'S CAKE SHOP,,Lexington,KY
32307,TOKYO SUSHI,,Lexington,KY
88229,TOLLY HO RESTAURANT,,Lexington,KY
81245,TOM AND CHEE,,Lexington,KY
65746,TOMO'S RESTAURANT,,Lexington,KY
33085,TONITA  CLUB NOCTURNO,,Lexington,KY
63667,TORTILLERIA RAMIREZ,,Lexington,KY
32438,TOT 'N' TODDLERS,,Lexington,KY
53846,TOT'S LANDING,,Lexington,KY
56136,TOT'S LANDING,,Lexington,KY
42655,"TOT'S LANDING LEARNING CTR,INC",,Lexington,KY
88036,TOWN BRANCH MARKET,,Lexington,KY
32234,TRANSYLVANIA UNIVERSITY CAFE,,Lexington,KY
80213,TRAVELODGE,,Lexington,KY
32439,TRINITY BAPTIST CHURCH,,Lexington,KY
70261,TRINITY HILL CHILD CARE CENTER,,Lexington,KY
31782,TRINITY HILLS FOOD SERVICE,,Lexington,KY
87591,TROPICAL SMOOTHIE CAFE',,Lexington,KY
57642,TRUST LOUNGE,,Lexington,KY
32442,TWO KEYS TAVERN,,Lexington,KY
31159,UK / UK SAMARITAN HOSPITAL,,Lexington,KY
43965,UK BASEBALL CONCESSION STAND,,Lexington,KY
53016,UK EARLY CHILDHOOD LABORATORY,,Lexington,KY
32445,UK MEDICAL CENTER MAIN KITCHEN,,Lexington,KY
32456,UK MEDICAL CENTER-COFFEE SHOP,,Lexington,KY
60838,UK-OVID'S CAFE,,Lexington,KY
48765,UNIVERSITY CLUB OF KY,,Lexington,KY
58721,VETERANS PARK ELEMENTARY SCHOOL,,Lexington,KY
32466,VFW POST - 680,,Lexington,KY
94939,VIBURNUM VALLEY FARM CONFECTIONS,,Lexington,KY
84476,VILLAGE HOST PIZZA,,Lexington,KY
66678,"VILLAGE IDIOT, THE",,Lexington,KY
75390,VIP EARLY LEARNING CENTER,,Lexington,KY
47447,VIRGINIA PLACE DAY CARE,,Lexington,KY
63857,W D AUCTION,,Lexington,KY
30802,WAFFLE HOUSE # 1099,,Lexington,KY
62857,WAFFLE HOUSE # 1375,,Lexington,KY
62343,WAFFLE HOUSE # 1408,,Lexington,KY
67902,WAFFLE HOUSE # 1565,,Lexington,KY
53969,WAFFLE HOUSE #1055,,Lexington,KY
32472,WAFFLE HOUSE #107,,Lexington,KY
62540,WAFFLE HOUSE #1334,,Lexington,KY
32473,WAFFLE HOUSE #505,,Lexington,KY
32474,WAFFLE HOUSE #531,,Lexington,KY
32475,WAFFLE HOUSE #654,,Lexington,KY
89394,WAGON BONES GRILL,,Lexington,KY
50229,WAH MEI,,Lexington,KY
63504,WAL-MART #2783,,Lexington,KY
76797,WAL-MART NEIGHBORHOOD MARKET,,Lexington,KY
43116,WAL-MART STORE #4607,,Lexington,KY
61611,WAL-MART SUPERCENTER #2628,,Lexington,KY
77357,WAL-MART SUPERCENTER #3894,,Lexington,KY
90584,"WEEKLY JUICERY, THE",,Lexington,KY
89039,WELLINGTON ELEMENTARY SCHOOL,,Lexington,KY
32476,WENDY'S,,Lexington,KY
32477,WENDY'S,,Lexington,KY
32478,WENDY'S,,Lexington,KY
32480,WENDY'S,,Lexington,KY
60743,WENDY'S,,Lexington,KY
74858,WENDY'S,,Lexington,KY
75296,WENDY'S,,Lexington,KY
39909,WENDY'S RESTAURANT,,Lexington,KY
69097,WEST COAST GOURMET PIZZA,,Lexington,KY
90262,WEST SIXTH COMPANY,,Lexington,KY
32486,WHEELER'S PHARMACY,,Lexington,KY
32487,WHITE CASTLE #21,,Lexington,KY
32491,WHITE CASTLE #22,,Lexington,KY
69005,WHOLE FOODS MARKET,,Lexington,KY
94673,WILD EGGS,,Lexington,KY
88933,"WILD THYME, LLC",,Lexington,KY
30703,WILDCAT CAFE,,Lexington,KY
81807,WILLIAM W BROWN ELEMENTARY,,Lexington,KY
60322,WILLIAMS-SONOMA #310,,Lexington,KY
30817,WILLIE'S LOCALLY KNOWN,,Lexington,KY
91841,"WILLOWS AT HAMBURG, THE",,Lexington,KY
33596,"WILSON'S GROCERY, MEAT & PROD.",,Lexington,KY
32500,WINBURN MIDDLE SCHOOL,,Lexington,KY
45248,WINCHELL'S REST. & SPORTS BAR,,Lexington,KY
32502,WINDY CORNER MARKET,,Lexington,KY
81929,WINE & MARKET,,Lexington,KY
73827,WINES ON VINE,,Lexington,KY
86771,WING ZONE,,Lexington,KY
87029,WING ZONE,,Lexington,KY
88305,WONG WONG RESTAURANT,,Lexington,KY
53014,WOODHILL MOVIES 10,,Lexington,KY
42485,WOODLAND EARLY LEARNING CENTER,,Lexington,KY
71675,YAMAGUCHI'S SAKE AND TAPAS,,Lexington,KY
32512,YATES ELEMENTARY SCHOOL,,Lexington,KY
38743,YESTERDAYS,,Lexington,KY
86315,YO2GO,,Lexington,KY
31137,YUMMY YUMMY,,Lexington,KY
63955,ZAINNA MEDITERRIAN CUISINE,,Lexington,KY
78798,ZAXBY'S,,Lexington,KY
82740,ZAXBY'S,,Lexington,KY
83458,ZAXBY'S,,Lexington,KY
